it, ret_suc, ret_cum_suc, exp_suc, opt_len, dist_from_opt, len_mean, frames, rew_mean, score, ep, cells, arch_suc, policy_loss, value_loss, l2_loss, policy_entropy, approxkl, clipfrac, sil_pg_loss, sil_vf_loss, sil_loss, sil_entropy, sil_valid_min, sil_valid_max, sil_valid_mean, neglop_sil_min, neglop_sil_max, neglop_sil_mean, mean_val_pred, mean_sil_r, sil_frames, no_score_cells, cells_found_ret, cells_found_rand, cells_found_policy
74, 0.23, 13.852439227439227, 0.0033783783783783786, 23, 206, 488.6, 89324, 0.8, 10.0, 178, 38, 0.2017543859649123, 0.13214232, 0.14446138, 1776.6595, 1.7294981, 0.00097063056, 0.0625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.715639, 3.9855914, 2.9705434, 1.867576, 0.0, 1112, 38, 9, 5, 23
75, 0.23, 13.852439227439227, 0.0033783783783783786, 23, 206, 488.6, 90476, 0.8, 10.0, 178, 38, 0.2017543859649123, 0.25068724, 0.027651591, 1777.021, 1.702357, 0.0021136664, 0.125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.722134, 4.151204, 3.5164878, 2.106077, 0.0, 868, 38, 9, 5, 23
76, 0.24, 13.863550338550338, 0.005097706032285472, 23, 206, 488.34, 91628, 0.9, 10.0, 181, 38, 0.2017543859649123, -0.04372055, 0.46945515, 1777.4642, 1.7000271, 0.0020578285, 0.11425781, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.861884, 4.1808133, 3.4768968, 2.218114, 0.0, 1124, 38, 9, 5, 23
77, 0.25, 13.871486846486846, 0.005046257359125316, 23, 206, 487.77, 92780, 1.0, 10.0, 184, 38, 0.2017543859649123, 0.03215482, 0.27682728, 1777.7112, 1.7524481, 0.0024940069, 0.13671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7519217, 3.8969798, 3.0438142, 1.9511837, 0.0, 880, 38, 9, 5, 23
78, 0.25, 13.865772560772559, 0.004987531172069825, 23, 206, 485.81, 93932, 1.1, 10.0, 188, 38, 0.2017543859649123, 0.37577298, 0.09416107, 1778.0522, 1.6607332, 0.0016467494, 0.08691406, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6462991, 4.055417, 2.9022639, 2.1239967, 0.0, 1136, 38, 9, 5, 23
79, 0.25, 13.865772560772559, 0.004987531172069825, 23, 206, 485.81, 95084, 1.1, 10.0, 188, 38, 0.2017543859649123, -0.00962815, 0.19348398, 1778.404, 1.7237049, 0.00093212235, 0.04882812, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6452503, 4.241829, 3.0505092, 2.484093, 0.0, 892, 38, 9, 5, 23
80, 0.27, 13.919105894105893, 0.006705783738474434, 23, 206, 479.33, 96236, 1.4, 10.0, 193, 38, 0.2017543859649123, 0.30997837, 0.09696023, 1778.7876, 1.6409099, 0.0023581455, 0.119140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6605752, 4.3824425, 3.0760791, 2.4889932, 0.0, 1148, 38, 9, 5, 23
81, 0.27, 13.89827256077256, 0.006578947368421052, 23, 206, 479.33, 97388, 1.4, 10.0, 195, 38, 0.2017543859649123, 0.11040487, 0.17847832, 1779.2756, 1.6663185, 0.0017497231, 0.0859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5916014, 3.5332193, 2.847626, 2.0151312, 0.0, 904, 38, 9, 5, 23
82, 0.3, 13.93712391212391, 0.006359300476947536, 23, 170, 471.25, 98540, 1.7, 10.0, 200, 38, 0.2017543859649123, 0.12922157, 0.29955333, 1779.9325, 1.6832529, 0.00091289013, 0.051757812, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5550728, 4.476336, 2.7997148, 2.0606754, 0.0, 1124, 38, 9, 5, 23
83, 0.31, 13.954193613404138, 0.006354249404289118, 23, 170, 469.9, 99692, 1.8, 10.0, 201, 38, 0.2017543859649123, 0.009005265, 0.2368944, 1780.5371, 1.7388161, 0.0010552064, 0.034179684, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.534943, 4.492281, 2.798979, 2.2005675, 0.0, 880, 38, 9, 5, 23
84, 0.32, 13.96672494172494, 0.007987220447284345, 23, 170, 465.46, 100844, 2.0, 10.0, 205, 38, 0.2046783625730994, 0.19428316, 0.2072695, 1781.112, 1.6389451, 0.003553568, 0.22070312, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4790897, 4.6143665, 2.8350005, 2.8732421, 0.0, 5305, 38, 9, 5, 23
85, 0.33, 13.972136197136196, 0.007936507936507936, 23, 170, 463.46, 101996, 2.1, 10.0, 207, 38, 0.2046783625730994, 0.51751244, 0.038217936, 1781.7311, 1.7478279, 0.0015800851, 0.078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5266767, 2.945527, 2.6036184, 2.4173372, 0.0, 2247, 38, 9, 5, 23
86, 0.33, 13.968751284176815, 0.007867820613690008, 23, 170, 461.01, 103148, 2.2, 10.0, 210, 38, 0.2046783625730994, 0.45243183, 0.028384447, 1782.5796, 1.7952611, 0.00024666154, 0.0029296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5653596, 2.6530313, 2.611674, 1.6676916, 0.0, 1768, 38, 9, 5, 23
87, 0.33, 13.945772560772559, 0.009404388714733543, 23, 170, 461.01, 104300, 2.2, 10.0, 213, 38, 0.20414673046251994, 0.42075512, 0.023277467, 1783.5278, 1.7645162, 0.00016092209, 0.00390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6163266, 5.438148, 2.7298226, 1.2349678, 0.0, 1432, 38, 9, 5, 23
88, 0.34, 13.95614293114293, 0.009471191791633781, 23, 170, 455.36, 105452, 2.4, 10.0, 217, 38, 0.20414673046251994, 0.22960134, 0.46844736, 1784.3951, 1.4159003, 0.0021824026, 0.13574219, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2688828, 5.5675473, 3.3634808, 3.7579849, 0.0, 505, 38, 9, 5, 23
89, 0.34, 13.96077256077256, 0.009433962264150943, 23, 170, 452.65, 106604, 2.5, 10.0, 219, 38, 0.20414673046251994, -0.32808763, 1.0785128, 1785.1411, 1.6031755, 0.0020336495, 0.11230469, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.3721828, 5.692582, 2.9173248, 3.1157277, 0.0, 718, 38, 9, 5, 23
90, 0.35, 13.965082905600145, 0.00927357032457496, 23, 170, 450.86, 107756, 2.6, 10.0, 221, 38, 0.20614035087719298, -0.23476726, 0.53601515, 1786.0378, 1.507834, 0.004209468, 0.2607422, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.582449, 5.5505705, 2.9577491, 2.6245654, 0.0, 974, 38, 9, 5, 23
91, 0.36, 13.969105894105892, 0.010810810810810811, 23, 170, 450.43, 108908, 2.7, 10.0, 223, 38, 0.20782726045883942, 0.3324622, 0.20893602, 1786.8804, 1.5704197, 0.002105522, 0.1015625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4064589, 5.4573383, 2.958608, 3.1099002, 0.0, 909, 38, 9, 5, 23
92, 0.36, 13.950851925851925, 0.010894941634241245, 23, 170, 450.43, 110060, 2.7, 10.0, 226, 38, 0.20782726045883942, 0.57821643, 0.052948285, 1787.6877, 1.7566917, 0.00037106144, 0.015624999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6149025, 5.475618, 2.7983608, 2.6146853, 0.0, 708, 38, 9, 5, 23
93, 0.35, 13.949408924408923, 0.011014948859166011, 23, 160, 447.26, 111212, 2.8, 10.0, 229, 38, 0.20782726045883942, 0.43932304, 0.02837072, 1788.4589, 1.7989608, 5.6548844e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.654493, 2.709996, 2.6896603, 1.2808143, 0.0, 954, 38, 9, 5, 23
94, 0.34, 13.938713737243148, 0.010687022900763359, 23, 160, 447.26, 112364, 2.8, 10.0, 231, 38, 0.20739348370927319, 0.31827596, 0.060162596, 1789.4084, 1.5330682, 0.0021828734, 0.083984375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7126484, 5.509609, 2.9939744, 1.0515693, 0.0, 1210, 38, 9, 5, 23
95, 0.34, 13.937885236828897, 0.0121580547112462, 23, 160, 445.24, 113516, 2.9, 10.0, 234, 38, 0.20701754385964913, 0.068906456, 0.28103027, 1790.1421, 1.6506156, 0.0025464073, 0.1328125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.335982, 5.4218855, 2.9895196, 1.8600243, 0.0, 966, 38, 9, 5, 23
96, 0.34, 13.932994782994781, 0.012317167051578136, 23, 160, 445.24, 114668, 2.9, 10.0, 235, 38, 0.20701754385964913, 0.091694556, 0.3962376, 1790.6906, 1.6963677, 0.0026453324, 0.16308594, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4255304, 3.6066542, 2.744312, 1.9237232, 0.0, 722, 38, 9, 5, 23
97, 0.34, 13.919105894105893, 0.012451361867704281, 23, 160, 445.24, 115820, 2.9, 10.0, 238, 38, 0.20701754385964913, 0.2992037, 0.040081978, 1791.2426, 1.6609128, 0.0010051834, 0.06640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5783632, 3.5152984, 2.8882449, 0.9668574, 0.0, 978, 38, 9, 5, 23
98, 0.35, 13.919105894105893, 0.013636363636363636, 23, 160, 443.8, 116972, 3.0, 10.0, 241, 38, 0.20794633642930857, -0.48423213, 1.008716, 1791.7906, 1.4965013, 0.0036116433, 0.21386719, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.369289, 5.3349004, 3.1356246, 2.1843355, 0.0, 1234, 38, 9, 5, 23
99, 0.35, 13.919105894105893, 0.013677811550151976, 23, 160, 441.9, 118124, 3.0, 10.0, 244, 38, 0.20794633642930857, -0.10663776, 0.44215512, 1792.2146, 1.4851996, 0.0033768706, 0.22460938, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0995295, 3.9159575, 2.7011707, 2.3068883, 0.0, 634, 38, 9, 5, 23
100, 0.36, 13.938713737243148, 0.015267175572519083, 23, 160, 435.78, 119276, 3.3, 10.0, 248, 38, 0.21006463527239153, -0.21892537, 0.6947651, 1792.6398, 1.459, 0.00345386, 0.17480469, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0777159, 5.08107, 3.1092453, 2.7779248, 0.0, 650, 38, 9, 5, 23
101, 0.37, 13.949408924408923, 0.015071590052750565, 23, 160, 431.67, 120428, 3.5, 10.0, 251, 38, 0.21006463527239153, 0.12420258, 0.33880013, 1793.176, 1.6029876, 0.0015387293, 0.11230469, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0557594, 4.3391514, 2.7105956, 2.2448578, 0.0, 638, 38, 9, 5, 23
102, 0.39, 13.963550338550338, 0.015789473684210527, 23, 160, 426.68, 121580, 3.6, 10.0, 254, 38, 0.21096491228070177, -0.3371871, 0.72458744, 1793.7969, 1.5918506, 0.0012013795, 0.08203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.1796684, 5.6176863, 2.9587798, 1.7372833, 0.0, 894, 38, 9, 5, 23
103, 0.4, 13.962116646794065, 0.01761102603369066, 23, 123, 423.14, 122732, 3.7, 10.0, 257, 38, 0.21177944862155387, -0.44172713, 0.5967442, 1794.4789, 1.6474063, 0.00096716004, 0.059570312, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.1621394, 5.691348, 2.9330199, 1.7277883, 0.0, 678, 38, 9, 5, 23
104, 0.39, 13.96077256077256, 0.017584097859327217, 23, 123, 422.64, 123884, 3.7, 10.0, 260, 38, 0.2113237639553429, 0.20236936, 0.35611403, 1795.1311, 1.5885807, 0.0023706213, 0.13378905, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.066266, 5.6683474, 2.8827415, 2.3267405, 0.0, 934, 38, 9, 5, 23
105, 0.4, 13.969610944610944, 0.0167427701674277, 23, 123, 418.2, 125036, 3.8, 10.0, 263, 38, 0.2120518688024409, 0.045171134, 0.67130613, 1795.7712, 1.3929242, 0.0035442715, 0.19531249, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2027383, 5.681904, 3.3100274, 3.4846857, 0.0, 540, 38, 9, 5, 23
106, 0.41, 13.96812550194903, 0.01833460656990069, 23, 123, 416.64, 126188, 3.9, 10.0, 266, 38, 0.21271929824561406, 0.34078154, 0.5160324, 1796.4089, 1.5247781, 0.00331253, 0.111328125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2441092, 5.658193, 3.570782, 5.56449, 0.0, 452, 38, 9, 5, 23
107, 0.41, 13.970387945387944, 0.01833460656990069, 23, 123, 414.47, 127340, 4.0, 10.0, 268, 38, 0.21271929824561406, 0.33799443, 0.08113905, 1797.0505, 1.5804507, 0.0032859142, 0.18164062, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.1185546, 5.612938, 2.8776112, 3.804136, 0.0, 708, 38, 9, 5, 23
108, 0.4, 13.96540219040219, 0.016467065868263474, 23, 123, 418.5, 128492, 3.9, 10.0, 272, 38, 0.21333333333333335, -0.122406825, 0.6521112, 1797.8478, 1.5598218, 0.0014140777, 0.083007805, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.95454, 5.530883, 2.9023323, 2.1658213, 0.0, 964, 38, 9, 5, 23
109, 0.4, 13.96540219040219, 0.016467065868263474, 23, 123, 418.5, 129644, 3.9, 10.0, 272, 38, 0.21333333333333335, 0.26602846, 0.022386227, 1798.7865, 1.5384659, 0.0026221764, 0.13574219, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5897071, 5.6174917, 3.0382228, 1.4365487, 0.0, 816, 38, 9, 5, 23
110, 0.38, 13.955141930141929, 0.018292682926829267, 23, 123, 421.02, 130796, 3.7, 10.0, 275, 38, 0.21288798920377866, 0.3053335, 0.06148418, 1799.5372, 1.5196004, 0.001498404, 0.071289055, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.362576, 5.7332916, 2.9318192, 1.2073445, 0.0, 1072, 38, 9, 5, 23
111, 0.38, 13.94860441917964, 0.01833460656990069, 23, 123, 421.02, 131948, 3.7, 10.0, 277, 38, 0.21288798920377866, 0.24020526, 0.0019226721, 1800.1321, 1.6829987, 0.00042051647, 0.018554688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.185988, 3.4478307, 2.4737225, 0.31225827, 0.0, 828, 38, 9, 5, 23
112, 0.37, 13.93619991119991, 0.016467065868263474, 23, 123, 421.28, 133100, 3.6, 10.0, 281, 38, 0.21247563352826512, 0.3449549, 0.079541974, 1800.6208, 1.6195441, 0.0009869279, 0.025390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2207627, 6.294298, 3.0131319, 0.94696426, 0.0, 1084, 38, 9, 5, 23
113, 0.38, 13.944105894105892, 0.01804511278195489, 23, 123, 419.85, 134252, 3.7, 10.0, 284, 38, 0.21209273182957394, 0.57597166, 0.18193087, 1800.9282, 1.6064066, 0.00034606544, 0.018554688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4613268, 6.5969505, 3.6560745, 3.5403225, 0.0, 840, 38, 9, 5, 23
114, 0.39, 13.949408924408923, 0.01827875095201828, 23, 123, 417.58, 135404, 3.8, 10.0, 285, 38, 0.21209273182957394, 0.1653615, 0.5474191, 1801.3481, 1.3033886, 0.0030773706, 0.14746094, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.531076, 6.8507886, 4.237376, 5.423275, 0.0, 596, 38, 9, 5, 23
115, 0.4, 13.956740302708043, 0.01808590806330068, 23, 123, 418.31, 136556, 3.9, 10.0, 288, 38, 0.21264367816091956, 0.037972175, 0.766501, 1801.8071, 1.4551396, 0.0071111755, 0.2841797, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9842973, 6.7372837, 3.654873, 3.561534, 0.0, 852, 38, 9, 5, 23
116, 0.39, 13.950851925851925, 0.016272189349112426, 23, 123, 420.87, 137708, 3.8, 10.0, 290, 38, 0.21264367816091956, 0.30646926, 0.009733723, 1802.2783, 1.503175, 0.00092535967, 0.038085938, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9907031, 6.7273397, 2.8079119, 1.4737482, 0.0, 722, 38, 9, 5, 23
117, 0.38, 13.947311022311021, 0.018031555221637866, 23, 123, 423.57, 138860, 3.7, 10.0, 294, 38, 0.21228070175438596, 0.18858872, 0.0620637, 1802.6992, 1.6587954, 0.00048588635, 0.02734375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4032156, 6.5148296, 2.6815794, 0.5661312, 0.0, 978, 38, 9, 5, 23
118, 0.4, 13.96171241039662, 0.018619084561675717, 23, 123, 420.52, 140012, 3.9, 10.0, 297, 38, 0.21228070175438596, 0.4516164, 0.080718875, 1803.1814, 1.6379359, 0.0025532823, 0.12207031, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4420042, 6.307043, 3.0459604, 1.1116487, 0.0, 734, 38, 9, 5, 23
119, 0.39, 13.95614293114293, 0.018376722817764167, 23, 123, 422.98, 141164, 3.8, 10.0, 299, 38, 0.211941143180532, 0.14077233, 0.12950034, 1803.831, 1.630566, 0.0012651907, 0.06054687, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.323467, 6.3263617, 3.0522435, 1.4166948, 0.0, 990, 38, 9, 5, 23
120, 0.39, 13.962584154975458, 0.01649175412293853, 23, 123, 420.21, 142316, 3.8, 10.0, 302, 38, 0.21244517543859653, -0.36111477, 0.8833247, 1804.5951, 1.5576417, 0.0021343678, 0.111328125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0958138, 6.7656965, 3.1988435, 2.0461824, 0.0, 746, 38, 9, 5, 23
121, 0.37, 13.954566887013694, 0.017964071856287425, 23, 123, 424.65, 143468, 3.6, 10.0, 305, 38, 0.21212121212121213, 0.42874822, 0.081258126, 1805.4076, 1.5536704, 0.0016425019, 0.083984375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.3513374, 6.820845, 3.1959572, 1.9579138, 0.0, 853, 38, 9, 5, 23
122, 0.36, 13.95128980215187, 0.01812688821752266, 23, 123, 426.63, 144620, 3.5, 10.0, 309, 38, 0.21212121212121213, 0.39393678, 0.023308968, 1806.095, 1.5354226, 0.0017910361, 0.061523438, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2885356, 6.3856173, 2.9111512, 1.256055, 0.0, 609, 38, 9, 5, 23
123, 0.37, 13.95563557447119, 0.01818181818181818, 23, 121, 423.07, 145772, 3.6, 10.0, 310, 38, 0.21212121212121213, 0.25003698, 0.0011220434, 1806.6936, 1.7452967, 0.00021406941, 0.0078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5059214, 3.003754, 2.6394181, 0.1682806, 0.0, 863, 38, 9, 5, 23
124, 0.37, 13.950637425637424, 0.01660377358490566, 23, 121, 423.07, 146924, 3.6, 10.0, 312, 38, 0.21181630546955624, -0.0365573, 0.20765796, 1807.2704, 1.6571091, 0.0005966275, 0.026367188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2983203, 6.4403915, 2.8966515, 0.5672252, 0.0, 1119, 38, 9, 5, 23
125, 0.36, 13.947614666035717, 0.01772525849335303, 23, 121, 425.23, 148076, 3.5, 10.0, 316, 38, 0.21198830409356725, -0.3204399, 0.91810036, 1807.8337, 1.4200189, 0.009771458, 0.31347656, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7147684, 7.4317894, 3.5075927, 2.4456391, 0.0, 875, 38, 9, 5, 23
126, 0.35, 13.94061127044998, 0.01772525849335303, 23, 121, 427.94, 149228, 3.4, 10.0, 319, 38, 0.21198830409356725, 0.37167844, 0.34297892, 1808.4746, 1.3270035, 0.0028674873, 0.19238281, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0651464, 7.838206, 3.8965192, 4.655382, 0.0, 480, 38, 9, 5, 23
127, 0.35, 13.946532054443445, 0.016516516516516516, 23, 121, 424.73, 150380, 3.4, 10.0, 322, 38, 0.21198830409356725, 0.39662656, 0.06607015, 1808.9603, 1.494208, 0.0025560642, 0.09472656, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.1817393, 7.069414, 3.1733458, 2.295849, 0.0, 6929, 38, 9, 5, 23
128, 0.36, 13.94827256077256, 0.016467065868263474, 23, 121, 421.53, 151532, 3.5, 10.0, 324, 38, 0.21198830409356725, 0.29457536, 0.0033565084, 1809.503, 1.7314774, 0.00013592307, 0.001953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.391189, 3.284283, 2.6162586, 0.29098475, 0.0, 2095, 38, 9, 5, 23
129, 0.37, 13.949408924408923, 0.017937219730941704, 23, 85, 417.93, 152684, 3.6, 10.0, 329, 38, 0.21144967682363808, 0.3848466, 0.1807569, 1810.0444, 1.5223773, 0.0030488311, 0.08984375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5482748, 7.9695807, 3.5163083, 1.094581, 0.0, 1874, 38, 9, 5, 23
130, 0.37, 13.945053997898308, 0.018018018018018018, 23, 85, 417.93, 153836, 3.6, 10.0, 331, 38, 0.21144967682363808, 0.39126414, 0.018693747, 1810.6556, 1.4343563, 0.0023151108, 0.11621094, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.53445, 8.275477, 3.8665824, 1.4230814, 0.0, 885, 38, 9, 5, 23
131, 0.37, 13.940802146571375, 0.016516516516516516, 23, 85, 417.93, 154988, 3.6, 10.0, 333, 38, 0.21144967682363808, 0.23808277, 0.003140554, 1811.2314, 1.7558247, 0.0002308512, 0.00390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5510662, 3.16681, 2.7328477, -0.14838922, 0.0, 839, 38, 9, 5, 23
132, 0.38, 13.948345660187764, 0.01661631419939577, 23, 85, 414.65, 156140, 3.7, 10.0, 335, 38, 0.21144967682363808, 0.24743475, 0.008030198, 1811.6194, 1.7976787, 3.8489532e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5892475, 2.8093634, 2.6990778, -0.107302554, 0.0, 980, 38, 9, 5, 23
133, 0.38, 13.943727106227104, 0.016467065868263474, 23, 85, 414.93, 157292, 3.7, 10.0, 340, 38, 0.21096491228070177, 0.048177887, 0.40431917, 1812.2698, 1.4744117, 0.003112457, 0.109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6417274, 9.098804, 3.8830662, 1.4634501, 0.0, 1236, 38, 9, 5, 23
134, 0.39, 13.94890105239267, 0.016356877323420074, 23, 85, 410.23, 158444, 3.8, 10.0, 343, 38, 0.21138211382113822, -0.13990988, 0.46823317, 1812.8601, 1.3455249, 0.0024583733, 0.11425781, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6694717, 9.828952, 4.941801, 2.72382, 0.0, 353, 38, 9, 5, 23
135, 0.38, 13.944888582872007, 0.015037593984962405, 23, 85, 412.83, 159596, 3.7, 10.0, 345, 38, 0.21138211382113822, 0.358235, 0.07861048, 1813.3916, 1.6358019, 0.0024639128, 0.12402344, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6657238, 9.885596, 3.6195128, 1.339949, 0.0, 609, 38, 9, 5, 23
136, 0.38, 13.949902995555169, 0.014792899408284023, 23, 85, 412.39, 160748, 3.7, 10.0, 348, 38, 0.21138211382113822, 0.260639, 0.027745653, 1813.8362, 1.7770195, 0.00018429593, 0.001953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.64007, 3.2130153, 2.6942596, 0.3680919, 0.0, 865, 38, 9, 5, 23
137, 0.37, 13.952793837368304, 0.014738393515106854, 23, 85, 411.31, 161900, 3.6, 10.0, 352, 38, 0.2111528822055138, 0.34964904, 0.111365765, 1814.3896, 1.6284267, 0.0024871805, 0.099609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6146686, 8.88772, 3.3088393, 0.87877554, 0.0, 1121, 38, 9, 5, 23
138, 0.35, 13.948930455509402, 0.014716703458425313, 23, 85, 414.41, 163052, 3.5, 10.0, 354, 38, 0.2109343125254998, 0.40403828, 0.09813544, 1815.2942, 1.4477352, 0.0039089476, 0.18652344, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6073017, 8.697433, 3.8569124, 1.978428, 0.0, 377, 38, 9, 5, 23
139, 0.36, 13.951751942215859, 0.013138686131386862, 23, 85, 412.36, 164204, 3.6, 10.0, 358, 38, 0.2109343125254998, 0.5029179, 0.17509133, 1816.228, 1.526812, 0.0005043617, 0.021484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.611375, 8.632795, 3.7996569, 3.591839, 0.0, 633, 38, 9, 5, 23
140, 0.36, 13.95311949954807, 0.013100436681222707, 23, 85, 410.41, 165356, 3.6, 10.0, 360, 38, 0.2109343125254998, 0.07401433, 0.21371184, 1817.085, 1.5100136, 0.006382668, 0.17773438, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5272572, 8.730375, 3.4405906, 2.5410848, 0.0, 889, 38, 9, 5, 23
141, 0.36, 13.958906889130768, 0.013293943870014771, 23, 85, 413.37, 166508, 3.6, 10.0, 365, 38, 0.2111111111111111, 0.0853973, 0.60482436, 1817.5391, 1.322983, 0.013671566, 0.2626953, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5455658, 9.887942, 3.7284422, 2.6148593, 0.0, 1145, 38, 9, 5, 23
142, 0.37, 13.962010184534936, 0.013452914798206279, 23, 85, 410.15, 167660, 3.7, 10.0, 366, 38, 0.2111111111111111, -0.08175817, 0.8571137, 1817.8677, 1.3819215, 0.019822232, 0.28320312, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.3076606, 9.851999, 3.8565795, 3.4017937, 0.0, 457, 38, 9, 5, 23
143, 0.36, 13.958321580380403, 0.013138686131386862, 23, 85, 412.32, 168812, 3.6, 10.0, 368, 38, 0.2111111111111111, 0.5400628, 0.15672238, 1818.259, 1.6242577, 0.007926368, 0.15820312, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2600293, 5.703818, 3.4056404, 3.4053392, 0.0, 713, 38, 9, 5, 23
144, 0.37, 13.958978302399354, 0.011756061719324026, 23, 85, 409.27, 169964, 3.7, 10.0, 373, 38, 0.2111111111111111, 0.48151085, 0.11732042, 1818.7035, 1.7752448, 0.00014569295, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4297972, 4.212489, 2.9313583, 3.144187, 0.0, 969, 38, 9, 5, 23
