it, ret_suc, exp_suc, opt_len, dist_from_opt, len_mean, frames, rew_mean, score, ep, cells, arch_suc, cum_suc, policy_loss, value_loss, l2_loss, policy_entropy, approxkl, clipfrac, sil_pg_loss, sil_vf_loss, sil_loss, sil_entropy, sil_valid_min, sil_valid_max, sil_valid_mean, neglop_sil_min, neglop_sil_max, neglop_sil_mean, mean_val_pred, mean_sil_r, sil_frames, no_score_cells, cells_found_ret, cells_found_rand, cells_found_policy
945, 0.66, 0.11599681655391962, 23, 11, 570.6, 1122910, 6.7, 10.0, 1722, 38, 0.6991900252084382, 26.569220957920653, -0.0057890946, 0.021228097, 2014.4315, 0.09232915, 6.320707e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.23070985, 24.581013, 3.3249085, 1.4963751, 0.0, 7381, 38, 0, 9, 28
946, 0.66, 0.1160124017782444, 23, 11, 564.48, 1124062, 6.8, 10.0, 1723, 38, 0.6991900252084382, 26.569220957920653, 0.0, 0.0, 2014.3926, 0.0, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4127616, 3.6671271, 2.1060367, 1.300197, 0.0, 6637, 38, 0, 9, 28
947, 0.66, 0.11618257261410789, 23, 11, 564.71, 1125214, 6.8, 10.0, 1724, 38, 0.6991900252084382, 26.569220957920653, 0.0, 0.0, 2014.3849, 0.0, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3353869, 2.3303163, 1.8256991, 1.2907175, 0.0, 6893, 38, 0, 9, 28
948, 0.66, 0.11631219608035759, 23, 11, 552.1, 1126366, 7.0, 10.0, 1728, 38, 0.6991900252084382, 26.569220957920653, 0.0, 0.0, 2014.4037, 0.0, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.538642, 2.4582765, 2.1367788, 1.2723302, 0.0, 7149, 38, 0, 9, 28
949, 0.67, 0.1163963138166402, 23, 11, 546.86, 1127518, 7.1, 10.0, 1731, 38, 0.6991900252084382, 26.569220957920653, -0.13358082, 0.17510001, 2014.4365, 0.014088441, 0.0015412639, 0.04310345, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0035424451, 22.924582, 3.1931174, 1.7270788, 0.0, 7405, 38, 0, 9, 28
950, 0.67, 0.11625063179691195, 23, 11, 551.41, 1128670, 7.0, 10.0, 1734, 38, 0.6991900252084382, 26.569220957920653, 0.0, 0.0, 2014.4426, 0.0, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4865973, 3.5114205, 2.6268744, 1.1904256, 0.0, 7128, 38, 0, 9, 28
951, 0.67, 0.11637045491602804, 23, 11, 557.08, 1129822, 6.9, 10.0, 1735, 38, 0.7000672181908943, 26.602554291253984, -0.04775583, 0.18160088, 2014.4569, 0.022978365, 0.0035628749, 0.032894738, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8848311, 22.895851, 3.2252703, 1.8842678, 0.0, 7384, 38, 0, 9, 28
952, 0.67, 0.11613923019261481, 23, 11, 550.1, 1130974, 7.0, 10.0, 1737, 38, 0.7002749744235812, 26.610449028096088, -0.08209449, 0.2730962, 2014.4678, 0.103417076, 9.952345e-05, 0.0056818184, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5049667, 21.134796, 4.6982536, 1.5634798, 0.0, 6640, 38, 0, 9, 28
953, 0.68, 0.11609077431862241, 23, 11, 551.3, 1132126, 7.0, 10.0, 1738, 38, 0.7002749744235812, 26.610449028096088, -0.20048787, 0.3968732, 2014.4031, 0.009567079, 0.0030026808, 0.016304348, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.020504396, 8.272034, 3.5281882, 1.1715232, 0.0, 6544, 38, 0, 9, 28
954, 0.68, 0.11598562578253305, 23, 11, 552.13, 1133278, 7.1, 10.0, 1740, 38, 0.7002749744235812, 26.610449028096088, 0.0, 0.0, 2014.3544, 0.0, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4816915, 3.8346071, 2.2437136, 1.581978, 0.0, 6800, 38, 0, 9, 28
955, 0.68, 0.11641001509078813, 23, 11, 536.5, 1134430, 7.3, 10.0, 1745, 38, 0.7006189716716033, 26.623520923520925, 0.060242962, 0.35496163, 2014.3936, 0.00815778, 0.002382279, 0.083333336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007886256, 7.6056376, 1.9338712, 1.8194038, 0.0, 7056, 38, 0, 9, 28
956, 0.68, 0.11640442890442891, 23, 11, 529.79, 1135582, 7.4, 10.0, 1746, 38, 0.7006189716716033, 26.623520923520925, 0.03048627, 0.05806598, 2014.442, 0.028055577, 3.6651772e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0009044323, 6.40036, 1.4725835, 1.5847934, 0.0, 6730, 38, 0, 9, 28
957, 0.69, 0.11656774522943392, 23, 11, 541.4, 1136734, 7.2, 10.0, 1750, 38, 0.7006189716716033, 26.623520923520925, -0.112632416, 0.0019485186, 2014.4877, 0.5068458, 3.4083634e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0033762578, 2.5306463, 1.4147435, 0.9839656, 0.0, 6986, 38, 0, 9, 28
958, 0.7, 0.11645363847894687, 23, 11, 534.81, 1138002, 7.3, 10.0, 1751, 38, 0.7006189716716033, 26.623520923520925, -0.099312715, 0.00033240992, 2014.5459, 0.8435376, 1.1662245e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.50032604, 2.5759404, 1.8999068, 1.1082186, 0.0, 7242, 38, 0, 9, 28
959, 0.71, 0.11630759553388897, 23, 11, 510.32, 1139282, 7.6, 10.0, 1756, 38, 0.7006189716716033, 26.623520923520925, -0.21160458, 0.20992984, 2014.5994, 0.8979999, 6.8540476e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5235295, 23.266464, 2.9079018, 1.642927, 0.0, 7222, 38, 0, 9, 28
960, 0.73, 0.11637315564017135, 23, 11, 497.38, 1140534, 7.8, 10.0, 1758, 38, 0.7006189716716033, 26.623520923520925, -0.12308174, 0.00011312587, 2014.678, 0.89812183, 1.3776182e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0031736433, 23.728868, 3.597568, 1.4831606, 0.0, 6478, 38, 0, 9, 28
961, 0.72, 0.11640924804160985, 23, 11, 497.58, 1141686, 7.8, 10.0, 1759, 38, 0.7006189716716033, 26.623520923520925, -0.12181932, 0.00012014281, 2014.7228, 0.9006904, 1.625256e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5027283, 4.106142, 2.3701854, 0.89065045, 0.0, 6734, 38, 0, 9, 28
962, 0.73, 0.11643368294114848, 23, 11, 499.0, 1142838, 7.8, 10.0, 1760, 38, 0.7006189716716033, 26.623520923520925, -0.13715747, 0.03108908, 2014.7067, 0.90726066, 2.0257127e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.035424046, 24.169416, 3.121361, 1.3042186, 0.0, 6990, 38, 0, 9, 28
963, 0.74, 0.11649641038616022, 23, 11, 508.55, 1143990, 7.7, 10.0, 1763, 38, 0.7004254732195909, 26.616167982344454, -0.10620574, 0.665167, 2014.6824, 0.70037806, 5.1573094e-05, 0.00390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00088273914, 22.468744, 3.0464942, 1.2468733, 0.0, 6917, 38, 0, 9, 28
964, 0.76, 0.11651328355617295, 23, 11, 520.58, 1145142, 7.6, 10.0, 1768, 38, 0.7006248352610582, 26.62374373992021, -0.18405773, 0.2669679, 2014.6738, 0.077889845, 3.3908495e-05, 0.0032051282, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0007897473, 23.752281, 2.129459, 1.9292545, 0.0, 6173, 38, 0, 9, 28
965, 0.77, 0.11658067875230747, 23, 11, 521.06, 1146294, 7.6, 10.0, 1769, 38, 0.7006248352610582, 26.62374373992021, -0.14961544, 0.00046075217, 2014.6953, 0.6208767, 4.6868056e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014549945, 23.678282, 2.8221555, 1.6973175, 0.0, 6141, 38, 0, 9, 28
966, 0.77, 0.11654117535634796, 23, 11, 518.54, 1147446, 7.6, 10.0, 1770, 38, 0.700859378839255, 26.63265639589169, -0.16877626, 0.029847246, 2014.7408, 0.23199472, 1.7851148e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00018171805, 7.358679, 1.5207134, 1.4372349, 0.0, 6397, 38, 0, 9, 28
967, 0.77, 0.1167593453159213, 23, 11, 522.37, 1148598, 7.6, 10.0, 1774, 38, 0.700859378839255, 26.63265639589169, -0.37424406, 0.94925714, 2014.7876, 0.37498114, 0.00011665802, 0.0029527564, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00018022818, 7.113435, 0.41295135, 0.77793646, 0.0, 6354, 38, 0, 9, 28
968, 0.78, 0.11669988787841036, 23, 11, 513.55, 1149750, 7.7, 10.0, 1776, 38, 0.700859378839255, 26.63265639589169, -0.15416543, 0.00026612493, 2014.9082, 0.49256378, 0.00016383818, 0.001953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00019426247, 11.541035, 1.6213042, 0.9450905, 0.0, 6610, 38, 0, 9, 28
969, 0.78, 0.11664545369881725, 23, 11, 499.03, 1150902, 7.9, 10.0, 1778, 38, 0.700859378839255, 26.63265639589169, -0.11304463, 0.0013479649, 2015.0645, 0.8394125, 8.913265e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4709007, 3.7682095, 1.7211859, 1.2228674, 0.0, 10793, 38, 0, 9, 28
970, 0.78, 0.11664545369881725, 23, 11, 499.03, 1152299, 7.9, 10.0, 1778, 38, 0.700859378839255, 26.63265639589169, -0.12759656, 0.003179893, 2015.1743, 0.88833845, 1.2212577e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4767766, 2.1597664, 1.804604, 1.1211692, 0.0, 9984, 38, 0, 9, 28
971, 0.78, 0.11687748015873016, 23, 11, 498.83, 1153707, 7.9, 10.0, 1780, 38, 0.7021493685193376, 26.68167600373483, -0.15055594, 0.13854714, 2015.231, 0.9051113, 3.595321e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022571446, 24.501774, 2.9649274, 1.6352869, 0.0, 10240, 38, 0, 9, 28
972, 0.8, 0.11669916543171359, 23, 11, 500.54, 1155019, 7.9, 10.0, 1785, 38, 0.7021493685193376, 26.68167600373483, -0.079650804, 0.00051893824, 2015.2651, 0.9004956, 1.1900624e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017137744, 24.454906, 3.192636, 1.6525406, 0.0, 9337, 38, 0, 9, 28
973, 0.8, 0.11672042256812976, 23, 11, 500.4, 1156299, 7.9, 10.0, 1786, 38, 0.7021493685193376, 26.68167600373483, -0.13544849, 0.0007767562, 2015.3312, 0.9015589, 2.666372e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3306522, 2.7650597, 2.0298986, 1.278121, 0.0, 8221, 38, 0, 9, 28
974, 0.79, 0.11703604348300763, 23, 11, 501.88, 1157579, 7.8, 10.0, 1788, 38, 0.702503323582434, 26.69512629613249, -0.12120168, 0.84129274, 2015.4082, 0.7335638, 0.0016227483, 0.005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00030640897, 24.51741, 3.1129453, 2.330988, 0.0, 8477, 38, 0, 9, 28
975, 0.79, 0.11693254011401233, 23, 11, 506.88, 1158859, 7.7, 10.0, 1792, 38, 0.702503323582434, 26.69512629613249, -0.1480256, 0.020234138, 2015.4855, 0.011621615, 1.3960735e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000100726764, 9.0229645, 1.5299529, 1.9682517, 0.0, 7410, 38, 0, 9, 28
976, 0.8, 0.11707627579140209, 23, 11, 505.41, 1160139, 7.7, 10.0, 1794, 38, 0.70275395014885, 26.7046501056563, -0.13510087, 0.09523423, 2015.5283, 0.008168077, 2.4142812e-05, 0.0033333334, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00012474468, 24.43523, 2.0617032, 2.658404, 0.0, 7357, 38, 0, 9, 28
977, 0.79, 0.11706913248570804, 23, 11, 504.31, 1161396, 7.6, 10.0, 1798, 38, 0.70275395014885, 26.7046501056563, -0.1219308, 0.018653734, 2015.5697, 0.01501539, 4.3998312e-05, 0.00390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00027423244, 4.259762, 1.4211044, 2.6050577, 0.0, 7130, 38, 0, 9, 28
978, 0.79, 0.11705931025869203, 23, 11, 497.6, 1162548, 7.7, 10.0, 1799, 38, 0.70275395014885, 26.7046501056563, -0.10652413, 0.004821797, 2015.5872, 0.038372345, 1.2918744e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0016518545, 2.2204192, 0.84603506, 2.5325696, 0.0, 7386, 38, 0, 9, 28
979, 0.78, 0.11740915975703065, 23, 11, 497.08, 1163700, 7.7, 10.0, 1801, 38, 0.70275395014885, 26.7046501056563, -0.16428152, 0.03719098, 2015.5564, 0.12053061, 9.204945e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004350922, 25.145983, 2.2005866, 2.4974551, 0.0, 7642, 38, 0, 9, 28
980, 0.78, 0.1173567102128521, 23, 11, 488.45, 1164852, 7.8, 10.0, 1804, 38, 0.70275395014885, 26.7046501056563, -0.13942121, 0.00021282083, 2015.4775, 0.496166, 0.00035044935, 0.001953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008390934, 9.41687, 1.9515433, 1.8026041, 0.0, 7495, 38, 0, 9, 28
981, 0.78, 0.11762233843855062, 23, 11, 481.71, 1166004, 7.9, 10.0, 1806, 38, 0.7030045767152661, 26.71417391518011, -0.11531317, 0.2324814, 2015.4015, 0.81991535, 6.5091765e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6165977, 15.043421, 2.0207427, 1.8530954, 0.0, 7751, 38, 0, 9, 28
982, 0.77, 0.11764522950615748, 23, 11, 491.94, 1167156, 7.7, 10.0, 1810, 38, 0.7003729977678975, 26.614173915180107, -0.1089083, 0.050068337, 2015.3357, 0.543726, 1.732911e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06538362, 24.879292, 4.162676, 2.6289217, 0.0, 7700, 38, 0, 9, 28
983, 0.78, 0.11763884146152175, 23, 11, 501.6, 1168308, 7.6, 10.0, 1813, 38, 0.7003729977678975, 26.614173915180107, 0.0, 0.0, 2015.3381, 0.0, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06724303, 25.034878, 4.2507257, 3.3200607, 0.0, 6956, 38, 0, 9, 28
984, 0.78, 0.11763884146152175, 23, 11, 501.6, 1169460, 7.6, 10.0, 1813, 38, 0.7003729977678975, 26.614173915180107, 0.0, 0.0, 2015.3994, 0.0, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7795985, 5.4474587, 2.3544853, 3.0590374, 0.0, 7212, 38, 0, 9, 28
985, 0.79, 0.11764887571040276, 23, 11, 479.62, 1170612, 7.9, 10.0, 1818, 38, 0.7003729977678975, 26.614173915180107, 0.0, 0.0, 2015.4519, 0.0, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8582661, 2.3764818, 2.1006207, 3.185464, 0.0, 7468, 38, 0, 9, 28
986, 0.79, 0.11764887571040276, 23, 11, 479.62, 1171764, 7.9, 10.0, 1818, 38, 0.7003729977678975, 26.614173915180107, 0.0, 0.0, 2015.5791, 0.0, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.01014, 2.4911191, 2.3130026, 3.0165226, 0.0, 7724, 38, 0, 9, 28
987, 0.8, 0.11788298085674179, 23, 11, 486.56, 1172916, 7.8, 10.0, 1821, 38, 0.7003729977678975, 26.614173915180107, 0.0, 0.0, 2015.7141, 0.0, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.276761, 2.5546546, 2.4526505, 2.607125, 0.0, 7980, 38, 0, 9, 28
988, 0.79, 0.11786556512893231, 23, 11, 484.6, 1174068, 7.8, 10.0, 1823, 38, 0.7003729977678975, 26.614173915180107, 0.0, 0.0, 2015.8544, 0.0, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4328482, 2.5949593, 2.5330944, 2.4040754, 0.0, 8236, 38, 0, 9, 28
989, 0.8, 0.11803717609404814, 23, 11, 496.46, 1175220, 7.7, 10.0, 1825, 38, 0.7003729977678975, 26.614173915180107, -0.037920147, 0.17950003, 2016.001, 0.013628392, 0.00046516492, 0.016666668, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3499391, 22.790476, 4.0410724, 2.6935835, 0.0, 8492, 38, 0, 9, 28
990, 0.81, 0.11801194434182982, 23, 11, 503.51, 1176372, 7.6, 10.0, 1827, 38, 0.7041323962641381, 26.75703105803725, -0.1030595, 0.35403517, 2016.136, 0.115502484, 0.0029283182, 0.011138613, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00033524903, 21.31556, 4.3865867, 2.0351207, 0.0, 7748, 38, 0, 9, 28
991, 0.8, 0.1183216094324811, 23, 11, 502.69, 1177524, 7.6, 10.0, 1828, 38, 0.7041323962641381, 26.75703105803725, -0.22774866, 0.27591538, 2016.3286, 0.49372858, 0.00017342335, 0.00390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0004729922, 5.359544, 1.3437996, 0.8405006, 0.0, 7004, 38, 0, 9, 28
992, 0.8, 0.1183216094324811, 23, 11, 502.69, 1178676, 7.6, 10.0, 1828, 38, 0.7041323962641381, 26.75703105803725, -0.23756476, 0.016883355, 2016.3931, 0.096017435, 0.00011984477, 0.0048828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0008348423, 4.190778, 0.24225722, 0.5835304, 0.0, 6977, 38, 0, 9, 28
993, 0.79, 0.11838307541144683, 23, 11, 513.41, 1179828, 7.4, 10.0, 1830, 38, 0.7041323962641381, 26.75703105803725, -0.28233027, 0.013053931, 2016.432, 0.14287184, 0.0009666592, 0.029296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0013760283, 0.26981485, 0.043801095, 0.18056874, 0.0, 7233, 38, 0, 9, 28
994, 0.79, 0.11838307541144683, 23, 11, 513.41, 1180980, 7.4, 10.0, 1830, 38, 0.7041323962641381, 26.75703105803725, -0.124429725, 0.0067544957, 2016.4883, 0.4962517, 0.00027980265, 0.0078124995, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0024724882, 1.0684409, 0.22949521, -0.10640826, 0.0, 7489, 38, 0, 9, 28
995, 0.78, 0.11842327344145581, 23, 11, 521.6, 1182132, 7.3, 10.0, 1832, 38, 0.7041323962641381, 26.75703105803725, -0.1042579, 0.019420672, 2016.5323, 0.85658085, 0.00043011404, 0.024414062, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004358476, 1.7418513, 0.6465878, -0.41037357, 0.0, 7745, 38, 0, 9, 28
996, 0.78, 0.11855227223909909, 23, 11, 529.08, 1183284, 7.2, 10.0, 1833, 38, 0.7041323962641381, 26.75703105803725, -0.005329837, 0.00058291643, 2016.596, 0.80610484, 2.9281577e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09317185, 1.7448306, 0.89174736, -0.37287703, 0.0, 8001, 38, 0, 9, 28
997, 0.76, 0.11845046700352167, 23, 11, 535.35, 1184436, 7.1, 10.0, 1835, 38, 0.7041323962641381, 26.75703105803725, -0.077132225, 0.006486104, 2016.616, 1.4643291, 0.00091648725, 0.031249998, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.80608726, 1.9069915, 1.2772903, -0.2612221, 0.0, 8257, 38, 0, 9, 28
998, 0.75, 0.11844199571472298, 23, 11, 541.83, 1185588, 7.0, 10.0, 1836, 38, 0.6988692383694013, 26.55703105803725, -0.05153381, 0.48492187, 2016.7468, 1.2594969, 0.0005063453, 0.0234375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5154196, 16.379856, 1.9296943, 0.037013326, 0.0, 8513, 38, 0, 9, 28
999, 0.74, 0.11869908740123722, 23, 11, 548.92, 1186740, 6.9, 10.0, 1837, 38, 0.6972245015272961, 26.49453105803725, -0.18806267, 0.2636885, 2017.1099, 0.6637291, 0.00017413436, 0.00390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14149159, 25.892618, 2.575971, 0.65728444, 0.0, 7769, 38, 0, 9, 28
1000, 0.74, 0.11881399969432982, 23, 11, 548.96, 1187892, 6.8, 10.0, 1840, 38, 0.6972245015272961, 26.49453105803725, -0.14630005, 0.08138423, 2017.3911, 0.83025396, 0.00031289615, 0.0032894737, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10465434, 26.195702, 3.3358414, 1.5772301, 0.0, 7025, 38, 0, 9, 28
1001, 0.73, 0.11865130826149974, 23, 11, 543.62, 1189044, 6.8, 10.0, 1842, 38, 0.6972245015272961, 26.49453105803725, -0.14557037, 1.8007028e-06, 2017.5485, 0.883857, 1.3794466e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.289529, 3.089196, 1.9835452, 1.4125344, 0.0, 7281, 38, 0, 9, 28
1002, 0.74, 0.11882064031970226, 23, 11, 546.24, 1190196, 6.8, 10.0, 1843, 38, 0.6974124714521082, 26.50167391518011, -0.113019094, 0.4341226, 2017.6793, 0.5764965, 0.0017867965, 0.030303031, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004711492, 10.975002, 1.7091627, 1.5797869, 0.0, 7537, 38, 0, 9, 28
1003, 0.73, 0.11893455098934551, 23, 11, 553.82, 1191348, 6.7, 10.0, 1848, 38, 0.6974124714521082, 26.50167391518011, -0.22482912, 0.016459782, 2017.8522, 0.48744133, 0.00059754006, 0.024414062, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0015003947, 10.353301, 1.1259286, 0.81334335, 0.0, 7389, 38, 0, 9, 28
1004, 0.72, 0.11891719163699443, 23, 11, 560.89, 1192500, 6.6, 10.0, 1849, 38, 0.6974124714521082, 26.50167391518011, -0.5095832, 2.2641249, 2018.0203, 0.87443966, 0.077797584, 0.102589644, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0018810409, 24.776283, 1.8947967, 1.3069485, 0.0, 7645, 38, 0, 9, 28
1005, 0.71, 0.11921537595300778, 23, 11, 552.45, 1193778, 6.7, 10.0, 1851, 38, 0.6974124714521082, 26.50167391518011, -0.10731219, 0.0003759974, 2018.2524, 0.88168, 1.5000643e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003368435, 24.560738, 2.6279724, 1.7545099, 0.0, 7901, 38, 0, 9, 28
1006, 0.7, 0.11926591555292007, 23, 11, 553.2, 1195058, 6.7, 10.0, 1853, 38, 0.6952194889959679, 26.418340581846778, -0.17048344, 0.40835693, 2018.5107, 0.051426295, 3.260975e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017218616, 26.114063, 2.755298, 3.164748, 0.0, 8157, 38, 0, 9, 28
1007, 0.7, 0.1195450536751513, 23, 11, 556.98, 1196338, 6.7, 10.0, 1855, 38, 0.6954587234457286, 26.427431490937686, -0.06499886, 0.09534192, 2018.763, 0.0061304322, 3.4610086e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0036221414, 26.494696, 2.5734856, 3.6461525, 0.0, 7413, 38, 0, 9, 28
1008, 0.7, 0.1196198399805669, 23, 11, 566.72, 1197506, 6.6, 10.0, 1858, 38, 0.6954587234457286, 26.427431490937686, 0.0, 0.0, 2018.9889, 0.0, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0049431003, 16.784367, 1.8075528, 2.8833902, 0.0, 7077, 38, 0, 9, 28
1009, 0.7, 0.1196198399805669, 23, 11, 566.72, 1198775, 6.6, 10.0, 1858, 38, 0.6954587234457286, 26.427431490937686, 0.0, 0.0, 2019.1952, 0.0, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2217495, 2.1797314, 1.6400348, 2.989295, 0.0, 7333, 38, 0, 9, 28
1010, 0.72, 0.11984655274370366, 23, 11, 561.43, 1200055, 6.7, 10.0, 1861, 38, 0.6958289672370249, 26.44150075500695, -0.0048434963, 0.6204565, 2019.3252, 0.026599994, 6.999107e-05, 0.0035971226, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0003754682, 25.828835, 2.2176995, 2.8482878, 0.0, 12201, 38, 0, 9, 28
1011, 0.71, 0.11980332829046898, 23, 11, 567.92, 1201438, 6.6, 10.0, 1864, 38, 0.6958289672370249, 26.44150075500695, -0.082279906, 0.0035901337, 2019.3931, 0.37119308, 9.13503e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00216065, 2.4092615, 0.86784923, 1.7727628, 0.0, 11320, 38, 0, 9, 28
1012, 0.71, 0.11988140438985281, 23, 11, 567.92, 1202846, 6.6, 10.0, 1865, 38, 0.6958289672370249, 26.44150075500695, -0.15224771, 0.00013412588, 2019.4197, 0.80786175, 5.172947e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3106699, 1.8482145, 1.2367424, 1.8970579, 0.0, 9321, 38, 0, 9, 28
1013, 0.71, 0.12003785046015782, 23, 11, 563.53, 1204246, 6.6, 10.0, 1869, 38, 0.6963074361365464, 26.459682573188765, -0.110150985, 0.16771361, 2019.4668, 0.8896458, 8.300456e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8502325, 18.18711, 2.1558955, 2.1822398, 0.0, 8822, 38, 0, 9, 28
1014, 0.71, 0.1199896521289223, 23, 11, 561.23, 1205526, 6.6, 10.0, 1873, 38, 0.6963074361365464, 26.459682573188765, -0.12315349, 0.00071395724, 2019.4973, 0.89635813, 1.1861418e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.77443326, 18.358568, 2.2516997, 1.9953169, 0.0, 8508, 38, 0, 9, 28
1015, 0.7, 0.12018213105517231, 23, 11, 559.95, 1206806, 6.6, 10.0, 1875, 38, 0.6963074361365464, 26.459682573188765, -0.16085827, 4.6276175e-05, 2019.4736, 0.90003204, 2.8290407e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1594441, 2.4231946, 1.8270484, 1.8066524, 0.0, 8158, 38, 0, 9, 28
