it, ret_suc, ret_cum_suc, exp_suc, opt_len, dist_from_opt, len_mean, frames, rew_mean, score, ep, cells, arch_suc, policy_loss, value_loss, l2_loss, policy_entropy, approxkl, clipfrac, sil_pg_loss, sil_vf_loss, sil_loss, sil_entropy, sil_valid_min, sil_valid_max, sil_valid_mean, neglop_sil_min, neglop_sil_max, neglop_sil_mean, mean_val_pred, mean_sil_r, sil_frames, no_score_cells, cells_found_ret, cells_found_rand, cells_found_policy
849, 1.0, 7.919963366448811, 0.030665669409124907, 23, 1, 25.0, 982124, 10.0, 10.0, 19677, 38, 0.1268170426065163, -0.35503143, 2.9079187e-05, 1943.5763, 0.0030741245, 8.309812e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.843978, 22.277992, 17.607697, 14.224865, 0.0, 318, 38, 2, 4, 31
850, 1.0, 7.9200208495893, 0.03160270880361174, 23, 1, 25.02, 983276, 10.0, 10.0, 19725, 38, 0.1268170426065163, -0.36260933, 3.158073e-05, 1943.458, 0.0031170312, 4.3767137e-09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.838601, 22.287598, 17.549625, 14.175148, 0.0, 299, 38, 2, 4, 31
851, 1.0, 7.920076861835649, 0.03150787696924231, 23, 1, 25.02, 984428, 10.0, 10.0, 19772, 38, 0.1268170426065163, -0.361487, 2.3337741e-05, 1943.3374, 0.0031179455, 1.3609122e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.844038, 22.283607, 17.540852, 14.126991, 0.0, 305, 38, 2, 4, 31
852, 1.0, 7.920131422333801, 0.03136669156086632, 23, 1, 25.0, 985580, 10.0, 10.0, 19818, 38, 0.1268170426065163, -0.35987276, 1.9332336e-05, 1943.2205, 0.003057623, 4.7290304e-11, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.842533, 22.286392, 17.557, 14.174079, 0.0, 311, 38, 2, 4, 31
853, 1.0, 7.920184549605317, 0.030827067669172932, 23, 1, 25.0, 986732, 10.0, 10.0, 19863, 38, 0.1268170426065163, -0.3543298, 9.38513e-06, 1943.105, 0.0029831005, 3.4079506e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.8450365, 22.28848, 17.557604, 14.270279, 0.0, 292, 38, 2, 4, 31
854, 1.0, 7.920237434151087, 0.02962962962962963, 23, 1, 25.0, 987884, 10.0, 10.0, 19908, 38, 0.1268170426065163, -0.3527108, 9.117486e-06, 1942.9915, 0.002960283, 3.3691228e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.8406515, 22.296339, 17.578262, 14.364299, 0.0, 298, 38, 2, 4, 31
855, 1.0, 7.9202900776307565, 0.02962962962962963, 23, 1, 25.04, 989036, 10.0, 10.0, 19953, 38, 0.1268170426065163, -0.35897666, 0.004052454, 1942.8771, 0.0032442322, 2.3481938e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.829432, 22.306871, 17.674253, 14.412028, 0.0, 304, 38, 2, 4, 31
856, 1.0, 7.920344805227006, 0.03003003003003003, 23, 1, 25.04, 990188, 10.0, 10.0, 20000, 38, 0.1268170426065163, -0.34574538, 2.9659466e-05, 1942.7626, 0.0028822073, 1.6564813e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.823935, 22.315668, 17.65634, 14.372426, 0.0, 306, 38, 2, 4, 31
857, 1.0, 7.920396960962243, 0.03003003003003003, 23, 1, 25.0, 991340, 10.0, 10.0, 20045, 38, 0.1268170426065163, -0.35368723, 1.0261758e-05, 1942.6489, 0.002941516, 4.1825786e-11, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.822302, 22.323257, 17.605062, 14.375545, 0.0, 312, 38, 2, 4, 31
858, 1.0, 7.9204511826763095, 0.03052866716306776, 23, 1, 24.99, 992492, 10.0, 10.0, 20092, 38, 0.1268170426065163, -0.35162607, 1.6673692e-05, 1942.5332, 0.0029520136, 5.9694347e-09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.823122, 22.33258, 17.616978, 14.173015, 0.0, 318, 38, 2, 4, 31
859, 1.0, 7.920507439432356, 0.032137518684603884, 23, 1, 24.99, 993644, 10.0, 10.0, 20141, 38, 0.1268170426065163, -0.36160585, 8.400249e-06, 1942.4138, 0.002946155, 1.7627369e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.807952, 22.341576, 17.608625, 14.072713, 0.0, 324, 38, 2, 4, 31
860, 1.0, 7.920558860698058, 0.03220973782771536, 23, 1, 25.02, 994796, 10.0, 10.0, 20186, 38, 0.1268170426065163, -0.35362497, 0.008318158, 1942.5183, 0.006573533, 0.0018323193, 0.005859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.977327, 22.345863, 17.144014, 13.95803, 0.0, 305, 38, 2, 4, 31
861, 1.0, 7.920604374396658, 0.03303964757709251, 23, 1, 25.05, 995948, 10.0, 10.0, 20226, 38, 0.1268170426065163, -0.24012932, 0.0042785346, 1942.8783, 0.003992728, 1.2532381e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.640605, 22.330456, 17.057379, 14.210881, 0.0, 283, 38, 2, 4, 31
862, 1.0, 7.920649706557844, 0.03311735061195104, 23, 1, 25.02, 997100, 10.0, 10.0, 20266, 38, 0.1268170426065163, -0.17844923, 0.0034568843, 1943.1318, 0.0038830428, 7.586522e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.118301, 22.296759, 17.217243, 14.341252, 0.0, 289, 38, 2, 4, 31
863, 1.0, 7.920694858265585, 0.034129692832764506, 23, 1, 25.0, 998252, 10.0, 10.0, 20306, 38, 0.1268170426065163, -0.18445341, 0.0023158866, 1943.2834, 0.004977856, 0.00017697294, 0.0029296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.12093, 22.295834, 17.261753, 14.438228, 0.0, 295, 38, 2, 4, 31
864, 1.0, 7.942964296744437, 0.03314527503526093, 23, 1, 29.76, 999404, 9.9, 10.0, 20349, 38, 0.1268170426065163, -0.17228745, 0.0011482286, 1943.3496, 0.005731595, 1.537875e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.041565, 22.311932, 17.234173, 14.509102, 0.0, 302, 38, 2, 4, 31
865, 1.0, 7.943015784335454, 0.03207412687099073, 23, 1, 29.77, 1000556, 9.9, 10.0, 20395, 38, 0.1268170426065163, -0.22931935, 0.00067626266, 1943.342, 0.006321917, 1.41402134e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.148479, 22.286112, 17.2107, 14.573134, 0.0, 560, 38, 2, 4, 31
866, 1.0, 7.943065926060826, 0.029619181946403384, 23, 1, 29.76, 1001708, 9.9, 10.0, 20440, 38, 0.1268170426065163, -0.2954617, 0.00062535744, 1943.3257, 0.0066647623, 1.0727564e-05, 0.001953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.245622, 22.302, 17.234505, 14.349523, 0.0, 415, 38, 2, 4, 31
867, 1.0, 7.943119165274511, 0.029098651525904896, 23, 1, 24.99, 1002860, 10.0, 10.0, 20488, 38, 0.1268170426065163, -0.29638556, 0.000440675, 1943.2512, 0.007308941, 1.8744437e-05, 0.0009765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.286165, 22.231117, 17.231855, 14.134022, 0.0, 321, 38, 2, 4, 31
868, 1.0, 7.943173254289274, 0.03125, 23, 1, 25.0, 1004012, 10.0, 10.0, 20537, 38, 0.1268170426065163, -0.30459824, 0.00015249712, 1943.1675, 0.0062653213, 7.276732e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.258928, 22.207874, 17.172115, 14.030787, 0.0, 326, 38, 2, 4, 31
869, 1.0, 7.9432226986715815, 0.03041018387553041, 23, 1, 25.04, 1005164, 10.0, 10.0, 20582, 38, 0.1268170426065163, -0.2925019, 0.00024401772, 1943.0865, 0.005859328, 7.5126934e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.208021, 22.245787, 17.094418, 14.127332, 0.0, 282, 38, 2, 4, 31
870, 1.0, 7.9432719250985375, 0.028169014084507043, 23, 1, 25.07, 1006316, 10.0, 10.0, 20627, 38, 0.1268170426065163, -0.2944652, 0.00029942626, 1943.0037, 0.0056101726, 8.514978e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.232282, 22.293467, 17.129059, 14.22556, 0.0, 288, 38, 2, 4, 31
871, 1.0, 7.943320935008123, 0.028070175438596492, 23, 1, 25.03, 1007468, 10.0, 10.0, 20672, 38, 0.1268170426065163, -0.31645313, 0.00018759616, 1942.8999, 0.0053643603, 1.3728825e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.249107, 22.312016, 17.228937, 14.324027, 0.0, 294, 38, 2, 4, 31
872, 1.0, 7.943369729825698, 0.028070175438596492, 23, 1, 24.98, 1008620, 10.0, 10.0, 20717, 38, 0.1268170426065163, -0.29791382, 0.00014407592, 1942.804, 0.005159505, 1.1940224e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.267791, 22.369877, 17.306982, 14.413509, 0.0, 300, 38, 2, 4, 31
873, 1.0, 7.943420465188579, 0.028429282160625444, 23, 1, 25.02, 1009772, 10.0, 10.0, 20764, 38, 0.1268170426065163, -0.31026343, 0.001695427, 1942.6887, 0.011794302, 2.6230362e-05, 0.001953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.290966, 22.374306, 17.272343, 14.400077, 0.0, 306, 38, 2, 4, 31
874, 1.0, 7.9434688246461205, 0.028429282160625444, 23, 1, 25.04, 1010924, 10.0, 10.0, 20809, 38, 0.1268170426065163, -0.3109905, 8.800278e-05, 1942.5781, 0.0051837224, 1.217478e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.353756, 22.371103, 17.300575, 14.413541, 0.0, 307, 38, 2, 4, 31
875, 1.0, 7.943519108342338, 0.02824858757062147, 23, 1, 25.0, 1012076, 10.0, 10.0, 20856, 38, 0.1268170426065163, -0.31105623, 4.878395e-05, 1942.4685, 0.005249471, 5.485176e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.38098, 22.38215, 17.31306, 14.356063, 0.0, 313, 38, 2, 4, 31
876, 1.0, 7.9435702261555, 0.03002144388849178, 23, 1, 25.0, 1013228, 10.0, 10.0, 20904, 38, 0.1268170426065163, -0.30131698, 6.092639e-05, 1942.3579, 0.0048949667, 2.4727674e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.395689, 22.38763, 17.314535, 14.147923, 0.0, 319, 38, 2, 4, 31
877, 1.0, 7.94361899203167, 0.030345800988002825, 23, 1, 25.01, 1014380, 10.0, 10.0, 20950, 38, 0.1268170426065163, -0.2975918, 2.9116665e-05, 1942.2351, 0.004607255, 7.673521e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.372045, 22.375898, 17.26463, 14.0983095, 0.0, 300, 38, 2, 4, 31
878, 1.0, 7.943664382311751, 0.028017241379310345, 23, 1, 25.02, 1015532, 10.0, 10.0, 20993, 38, 0.1268170426065163, -0.33315212, 0.0077954717, 1942.1365, 0.0050840694, 7.8578364e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.526583, 22.395657, 17.323935, 14.097832, 0.0, 306, 38, 2, 4, 31
879, 1.0, 7.943711683070123, 0.02911208151382824, 23, 1, 25.71, 1016684, 10.0, 10.0, 21038, 38, 0.1268170426065163, -0.28121382, 0.0029613005, 1942.1058, 0.0047400957, 4.8514494e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.4127865, 22.434498, 17.3476, 14.19891, 0.0, 287, 38, 2, 4, 31
880, 1.0, 7.94375877987754, 0.028070175438596492, 23, 1, 25.74, 1017836, 10.0, 10.0, 21083, 38, 0.1268170426065163, -0.25034168, 0.0022264293, 1942.0571, 0.0042959107, 2.847109e-09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.171951, 22.426773, 17.331717, 14.336658, 0.0, 293, 38, 2, 4, 31
881, 1.0, 7.943806713851465, 0.028268551236749116, 23, 1, 25.06, 1018988, 10.0, 10.0, 21129, 38, 0.1268170426065163, -0.23965742, 0.0011302528, 1941.9387, 0.004386505, 3.6096626e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.250219, 22.40564, 17.374718, 14.458415, 0.0, 299, 38, 2, 4, 31
882, 1.0, 7.943854437478356, 0.028429282160625444, 23, 1, 25.09, 1020140, 10.0, 10.0, 21175, 38, 0.1268170426065163, -0.26595312, 0.0006441807, 1941.8358, 0.004462635, 3.409569e-09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.240865, 22.441626, 17.371996, 14.487964, 0.0, 305, 38, 2, 4, 31
883, 1.0, 7.943900921424708, 0.02824858757062147, 23, 1, 25.06, 1021292, 10.0, 10.0, 21220, 38, 0.1268170426065163, -0.23335384, 0.0005096829, 1941.7495, 0.00551669, 4.272231e-05, 0.001953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.097525, 22.458412, 17.329151, 14.383246, 0.0, 311, 38, 2, 4, 31
884, 1.0, 7.9439502853243, 0.029619181946403384, 23, 1, 25.16, 1022444, 10.0, 10.0, 21268, 38, 0.1268170426065163, -0.19379076, 0.005086273, 1941.6274, 0.0050854087, 1.1209305e-05, 0.0009765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.04903, 22.458345, 17.312538, 14.247368, 0.0, 316, 38, 2, 4, 31
885, 1.0, 7.943997381682811, 0.0297029702970297, 23, 1, 25.1, 1023596, 10.0, 10.0, 21314, 38, 0.1268170426065163, -0.21537443, 0.00017044756, 1941.5039, 0.0052782334, 6.4457444e-09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.133544, 22.42632, 17.330048, 14.160239, 0.0, 318, 38, 2, 4, 31
886, 1.0, 7.944045290292871, 0.029078014184397163, 23, 1, 25.16, 1024748, 10.0, 10.0, 21361, 38, 0.1268170426065163, -0.21249217, 0.00593906, 1941.3904, 0.026547058, 0.00069456873, 0.02734375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.117605, 22.417542, 17.216759, 13.752421, 0.0, 324, 38, 2, 4, 31
887, 1.0, 7.944090961142852, 0.029078014184397163, 23, 1, 25.21, 1025900, 10.0, 10.0, 21406, 38, 0.1268170426065163, -0.24755463, 0.00020809902, 1941.2747, 0.005487342, 4.9010367e-05, 0.001953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.110136, 22.42302, 17.270031, 14.199122, 0.0, 290, 38, 2, 4, 31
888, 1.0, 7.944136438481393, 0.028070175438596492, 23, 1, 25.13, 1027052, 10.0, 10.0, 21451, 38, 0.1268170426065163, -0.2105061, 0.005579414, 1941.1714, 0.010045229, 0.0004733355, 0.0087890625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.247223, 22.351261, 17.240736, 14.180408, 0.0, 295, 38, 2, 4, 31
889, 1.0, 7.944176701320659, 0.028070175438596492, 23, 1, 25.09, 1028204, 10.0, 10.0, 21491, 38, 0.1268170426065163, -0.2870046, 0.0023584585, 1941.1289, 0.0042496, 8.521731e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.7456255, 22.244934, 17.441212, 14.266921, 0.0, 295, 38, 2, 4, 31
890, 1.0, 7.944217813952826, 0.024752475247524754, 23, 1, 25.05, 1029356, 10.0, 10.0, 21532, 38, 0.1268170426065163, -0.29844445, 0.0015057215, 1941.1123, 0.0038276012, 9.031642e-09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.016214, 22.360657, 17.658932, 14.481885, 0.0, 301, 38, 2, 4, 31
891, 1.0, 7.944257771750015, 0.023035230352303523, 23, 1, 25.02, 1030508, 10.0, 10.0, 21572, 38, 0.1268170426065163, -0.31469697, 0.0013269131, 1941.074, 0.0042508207, 2.641956e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.069476, 22.48528, 17.642744, 14.513968, 0.0, 307, 38, 2, 4, 31
892, 0.99, 7.944252846463118, 0.023255813953488372, 23, 1, 29.74, 1031660, 9.9, 10.0, 21614, 38, 0.1268170426065163, -0.31938764, 0.0005786059, 1941.032, 0.0044512553, 1.4002778e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.075363, 22.588196, 17.719748, 14.3756895, 0.0, 313, 38, 2, 4, 31
893, 0.99, 7.944301507117799, 0.026517794836008374, 23, 1, 29.76, 1032812, 9.9, 10.0, 21663, 38, 0.1268170426065163, -0.3211775, 0.0005854367, 1940.9845, 0.004779452, 1.6250647e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.054222, 22.65373, 17.643583, 14.170403, 0.0, 319, 38, 2, 4, 31
894, 1.0, 7.944346986691151, 0.030539772727272728, 23, 1, 25.02, 1033964, 10.0, 10.0, 21709, 38, 0.1268170426065163, -0.33993575, 0.00030057543, 1940.9407, 0.004680789, 1.4484494e-09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.043498, 22.656895, 17.60002, 14.046084, 0.0, 325, 38, 2, 4, 31
895, 1.0, 7.944393254377774, 0.0298932384341637, 23, 1, 25.07, 1035116, 10.0, 10.0, 21756, 38, 0.1268170426065163, -0.33505726, 0.00023579158, 1940.8745, 0.0044956594, 2.350643e-09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.040715, 22.637844, 17.556084, 14.075053, 0.0, 306, 38, 2, 4, 31
896, 1.0, 7.944437364467737, 0.028975265017667843, 23, 1, 25.06, 1036268, 10.0, 10.0, 21801, 38, 0.1268170426065163, -0.34865865, 0.00030124566, 1940.7971, 0.004380375, 1.1045109e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.033915, 22.584347, 17.561306, 14.170512, 0.0, 287, 38, 2, 4, 31
897, 1.0, 7.944481291071468, 0.028070175438596492, 23, 1, 25.0, 1037420, 10.0, 10.0, 21846, 38, 0.1268170426065163, -0.3428503, 9.601056e-05, 1940.7065, 0.0041729826, 1.4131079e-09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.043297, 22.510668, 17.642637, 14.28323, 0.0, 293, 38, 2, 4, 31
898, 1.0, 7.9445250353314725, 0.028070175438596492, 23, 1, 25.01, 1038572, 10.0, 10.0, 21891, 38, 0.1268170426065163, -0.33844012, 0.00020874018, 1940.6116, 0.004996602, 1.9387874e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.032855, 22.44471, 17.679808, 14.3676195, 0.0, 299, 38, 2, 4, 31
899, 1.0, 7.944569564398978, 0.028268551236749116, 23, 1, 25.06, 1039724, 10.0, 10.0, 21937, 38, 0.1268170426065163, -0.33468422, 6.2296516e-05, 1940.5138, 0.0037938769, 2.488496e-09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.999426, 22.430069, 17.68728, 14.462288, 0.0, 304, 38, 2, 4, 31
900, 1.0, 7.944612943372036, 0.028268551236749116, 23, 1, 25.12, 1040876, 10.0, 10.0, 21982, 38, 0.1268170426065163, -0.3306786, 0.024227107, 1940.4033, 0.0051432797, 2.5878158e-05, 0.001953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.8458, 22.628222, 17.667627, 14.445605, 0.0, 310, 38, 2, 4, 31
901, 1.0, 7.944658059262405, 0.028751753155680224, 23, 1, 25.07, 1042028, 10.0, 10.0, 22029, 38, 0.1268170426065163, -0.34945092, 0.00015575702, 1940.304, 0.004148503, 1.6614194e-09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.023999, 22.476147, 17.715494, 14.257634, 0.0, 311, 38, 2, 4, 31
902, 1.0, 7.9447029812035534, 0.029661016949152543, 23, 1, 25.0, 1043180, 10.0, 10.0, 22076, 38, 0.1268170426065163, -0.3274757, 6.01649e-05, 1940.1924, 0.0037447512, 1.7337225e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.032571, 22.527561, 17.698647, 14.255905, 0.0, 317, 38, 2, 4, 31
903, 1.0, 7.944748660044852, 0.03002144388849178, 23, 1, 25.01, 1044332, 10.0, 10.0, 22124, 38, 0.1268170426065163, -0.33635753, 4.7850932e-05, 1940.0767, 0.0035291694, 2.2908115e-09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.017941, 22.551737, 17.691212, 14.209434, 0.0, 298, 38, 2, 4, 31
904, 1.0, 7.944791302592208, 0.0292022792022792, 23, 1, 25.02, 1045484, 10.0, 10.0, 22169, 38, 0.1268170426065163, -0.33574626, 2.9810002e-05, 1939.9615, 0.0036848139, 7.954879e-09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.020445, 22.551796, 17.697983, 14.161908, 0.0, 304, 38, 2, 4, 31
905, 1.0, 7.9448347124879435, 0.028975265017667843, 23, 1, 25.02, 1046636, 10.0, 10.0, 22215, 38, 0.1268170426065163, -0.34478292, 1.9641571e-05, 1939.8538, 0.003598288, 9.8635144e-09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.04051, 22.566685, 17.720196, 14.157962, 0.0, 310, 38, 2, 4, 31
906, 1.0, 7.944877003432952, 0.028975265017667843, 23, 1, 25.02, 1047788, 10.0, 10.0, 22260, 38, 0.1268170426065163, -0.3390151, 1.6872817e-05, 1939.7383, 0.0035640604, 2.728405e-09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.051217, 22.57019, 17.702349, 14.2529955, 0.0, 291, 38, 2, 4, 31
907, 1.0, 7.944920056135568, 0.028268551236749116, 23, 1, 25.02, 1048940, 10.0, 10.0, 22306, 38, 0.1268170426065163, -0.33562902, 1.5621532e-05, 1939.6199, 0.0035098821, 1.2879972e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.046933, 22.586784, 17.706161, 14.34551, 0.0, 297, 38, 2, 4, 31
908, 1.0, 7.944961999808992, 0.028268551236749116, 23, 1, 25.03, 1050092, 10.0, 10.0, 22351, 38, 0.1268170426065163, -0.3265372, 1.8536772e-05, 1939.5054, 0.0038172011, 2.131437e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.099074, 22.594604, 17.746874, 14.342873, 0.0, 561, 38, 2, 4, 31
909, 1.0, 7.9450037733331955, 0.028070175438596492, 23, 1, 25.04, 1051244, 10.0, 10.0, 22396, 38, 0.1268170426065163, -0.32996795, 2.3102679e-05, 1939.3868, 0.00412728, 6.3262845e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.125596, 22.598307, 17.796871, 14.285998, 0.0, 417, 38, 2, 4, 31
910, 1.0, 7.94504814538078, 0.029556650246305417, 23, 1, 25.04, 1052396, 10.0, 10.0, 22444, 38, 0.1268170426065163, -0.34058714, 9.7875345e-06, 1939.2688, 0.004114098, 2.3860842e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.138773, 22.602634, 17.772158, 14.223218, 0.0, 315, 38, 2, 4, 31
911, 1.0, 7.945090489186319, 0.029661016949152543, 23, 1, 25.02, 1053548, 10.0, 10.0, 22490, 38, 0.1268170426065163, -0.3273782, 1.592372e-05, 1939.1425, 0.0038125692, 7.0345514e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.120889, 22.615612, 17.758486, 14.22231, 0.0, 296, 38, 2, 4, 31
912, 1.0, 7.945134488010444, 0.0292022792022792, 23, 1, 25.0, 1054700, 10.0, 10.0, 22538, 38, 0.1268170426065163, -0.34513864, 2.3428767e-05, 1939.0094, 0.0035210608, 4.3470802e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.054473, 22.626831, 17.782625, 14.17503, 0.0, 302, 38, 2, 4, 31
913, 1.0, 7.945176476399934, 0.03012912482065997, 23, 1, 24.99, 1055852, 10.0, 10.0, 22584, 38, 0.1268170426065163, -0.34154287, 1.2515836e-05, 1938.8799, 0.0031715762, 4.0723208e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.992811, 22.63839, 17.829796, 14.1254835, 0.0, 308, 38, 2, 4, 31
914, 1.0, 7.94521738527015, 0.028975265017667843, 23, 1, 25.0, 1057004, 10.0, 10.0, 22629, 38, 0.1268170426065163, -0.3400275, 1.4386373e-05, 1938.75, 0.0031104856, 1.2069781e-09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.960016, 22.646912, 17.839134, 14.223518, 0.0, 289, 38, 2, 4, 31
915, 1.0, 7.9452581302426495, 0.028070175438596492, 23, 1, 25.02, 1058156, 10.0, 10.0, 22674, 38, 0.1268170426065163, -0.32811302, 3.726947e-05, 1938.6217, 0.0029708252, 3.691834e-09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.977598, 22.66014, 17.791777, 14.316963, 0.0, 295, 38, 2, 4, 31
916, 1.0, 7.945299612281023, 0.028268551236749116, 23, 1, 25.02, 1059308, 10.0, 10.0, 22720, 38, 0.1268170426065163, -0.32951933, 1.5557125e-05, 1938.4939, 0.0029597643, 8.820894e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.994566, 22.660297, 17.799566, 14.363343, 0.0, 301, 38, 2, 4, 31
917, 1.0, 7.9453400288115805, 0.028268551236749116, 23, 1, 25.0, 1060460, 10.0, 10.0, 22765, 38, 0.1268170426065163, -0.34429517, 1.3654484e-05, 1938.3713, 0.0029913376, 1.2922696e-09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.00326, 22.663645, 17.82336, 14.306676, 0.0, 307, 38, 2, 4, 31
918, 1.0, 7.94538117713907, 0.028228652081863093, 23, 1, 25.0, 1061612, 10.0, 10.0, 22811, 38, 0.1268170426065163, -0.33415827, 8.139785e-06, 1938.2528, 0.0029090308, 2.9032787e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.013435, 22.673042, 17.793238, 14.246993, 0.0, 313, 38, 2, 4, 31
919, 1.0, 7.945423936321521, 0.029661016949152543, 23, 1, 25.0, 1062764, 10.0, 10.0, 22859, 38, 0.1268170426065163, -0.3438276, 4.8165466e-06, 1938.1323, 0.0027745876, 4.0362994e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.00679, 22.678757, 17.75036, 14.241992, 0.0, 319, 38, 2, 4, 31
